Date,Product Name,Demand,DayOfWeek,Month,IsWeekend
2025-07-31,Ibuprofen 400mg,0.0,3,7,0
2025-07-31,Insulin 30/70,0.0,3,7,0
2025-07-31,Ivermectin 12mg,8.0,3,7,0
2025-07-31,Levocetirizine 5mg,0.0,3,7,0
2025-07-31,Loperamide 2mg,0.0,3,7,0
2025-07-31,Losartan 50mg,0.0,3,7,0
2025-07-31,Metformin 500mg,0.0,3,7,0
2025-07-31,Montelukast 10mg,0.0,3,7,0
2025-07-31,Multivitamin Syrup,0.0,3,7,0
2025-07-31,N95 Mask,0.0,3,7,0
2025-07-31,Nicotine Patch,0.0,3,7,0
2025-07-31,ORS Sachet,8.0,3,7,0
2025-07-31,Omeprazole 20mg,2.0,3,7,0
2025-07-31,Pantoprazole 40mg,5.0,3,7,0
2025-07-31,Paracetamol 500mg,0.0,3,7,0
2025-07-31,Prednisolone 10mg,0.0,3,7,0
2025-07-31,Ranitidine 150mg,0.0,3,7,0
2025-07-31,Salbutamol Inhaler,7.0,3,7,0
2025-07-31,Surgical Gloves,0.0,3,7,0
2025-07-31,Tetanus Toxoid,5.0,3,7,0
2025-07-31,Thermometer,0.0,3,7,0
2025-07-31,Thyroxine 50mcg,4.0,3,7,0
2025-07-31,Vitamin C Tablets,0.0,3,7,0
2025-07-31,Volini Gel,0.0,3,7,0
2025-07-31,Zincovit,0.0,3,7,0
2025-08-01,Allegra 120mg,7.0,4,8,0
2025-08-01,Amlodipine 5mg,0.0,4,8,0
2025-08-01,Amoxicillin 250mg,0.0,4,8,0
2025-08-01,Atorvastatin 10mg,0.0,4,8,0
2025-08-01,Avil 25mg,0.0,4,8,0
2025-08-01,Azithromycin 500mg,0.0,4,8,0
2025-08-01,Bandage Roll,0.0,4,8,0
2025-08-01,Becosules,0.0,4,8,0
2025-08-01,Betadine Ointment,0.0,4,8,0
2025-08-01,Calpol 500mg,0.0,4,8,0
2025-08-01,Cetirizine 10mg,0.0,4,8,0
2025-08-01,Chlorpheniramine,0.0,4,8,0
2025-08-01,Ciprofloxacin 500mg,0.0,4,8,0
2025-08-01,Clotrimazole Cream,0.0,4,8,0
2025-08-01,Combiflam,0.0,4,8,0
2025-08-01,Crocin Advance,0.0,4,8,0
2025-08-01,Dexamethasone 4mg,0.0,4,8,0
2025-08-01,Digene,0.0,4,8,0
2025-08-01,Disprin,6.0,4,8,0
2025-08-01,Dolo 650mg,0.0,4,8,0
2025-08-01,Domperidone 10mg,0.0,4,8,0
2025-08-01,Erythromycin 250mg,0.0,4,8,0
2025-08-01,Glibenclamide 5mg,0.0,4,8,0
2025-08-01,Hand Sanitizer,0.0,4,8,0
2025-08-01,Hydroxychloroquine 200mg,0.0,4,8,0
2025-08-01,Ibuprofen 400mg,0.0,4,8,0
2025-08-01,Insulin 30/70,9.0,4,8,0
2025-08-01,Ivermectin 12mg,5.0,4,8,0
2025-08-01,Levocetirizine 5mg,4.0,4,8,0
2025-08-01,Loperamide 2mg,0.0,4,8,0
2025-08-01,Losartan 50mg,0.0,4,8,0
2025-08-01,Metformin 500mg,0.0,4,8,0
2025-08-01,Montelukast 10mg,0.0,4,8,0
2025-08-01,Multivitamin Syrup,0.0,4,8,0
2025-08-01,N95 Mask,0.0,4,8,0
2025-08-01,Nicotine Patch,0.0,4,8,0
2025-08-01,ORS Sachet,0.0,4,8,0
2025-08-01,Omeprazole 20mg,0.0,4,8,0
2025-08-01,Pantoprazole 40mg,0.0,4,8,0
2025-08-01,Paracetamol 500mg,0.0,4,8,0
2025-08-01,Prednisolone 10mg,0.0,4,8,0
2025-08-01,Ranitidine 150mg,0.0,4,8,0
2025-08-01,Salbutamol Inhaler,7.0,4,8,0
2025-08-01,Surgical Gloves,0.0,4,8,0
2025-08-01,Tetanus Toxoid,8.0,4,8,0
2025-08-01,Thermometer,0.0,4,8,0
2025-08-01,Thyroxine 50mcg,0.0,4,8,0
2025-08-01,Vitamin C Tablets,0.0,4,8,0
2025-08-01,Volini Gel,0.0,4,8,0
2025-08-01,Zincovit,0.0,4,8,0
2025-08-02,Allegra 120mg,0.0,5,8,1
2025-08-02,Amlodipine 5mg,0.0,5,8,1
2025-08-02,Amoxicillin 250mg,0.0,5,8,1
2025-08-02,Atorvastatin 10mg,0.0,5,8,1
2025-08-02,Avil 25mg,4.0,5,8,1
2025-08-02,Azithromycin 500mg,0.0,5,8,1
2025-08-02,Bandage Roll,0.0,5,8,1
2025-08-02,Becosules,2.0,5,8,1
2025-08-02,Betadine Ointment,0.0,5,8,1
2025-08-02,Calpol 500mg,0.0,5,8,1
2025-08-02,Cetirizine 10mg,0.0,5,8,1
2025-08-02,Chlorpheniramine,7.0,5,8,1
2025-08-02,Ciprofloxacin 500mg,4.0,5,8,1
2025-08-02,Clotrimazole Cream,0.0,5,8,1
2025-08-02,Combiflam,0.0,5,8,1
2025-08-02,Crocin Advance,0.0,5,8,1
2025-08-02,Dexamethasone 4mg,0.0,5,8,1
2025-08-02,Digene,0.0,5,8,1
2025-08-02,Disprin,0.0,5,8,1
2025-08-02,Dolo 650mg,9.0,5,8,1
2025-08-02,Domperidone 10mg,7.0,5,8,1
2025-08-02,Erythromycin 250mg,0.0,5,8,1
2025-08-02,Glibenclamide 5mg,0.0,5,8,1
2025-08-02,Hand Sanitizer,0.0,5,8,1
2025-08-02,Hydroxychloroquine 200mg,0.0,5,8,1
2025-08-02,Ibuprofen 400mg,0.0,5,8,1
2025-08-02,Insulin 30/70,0.0,5,8,1
2025-08-02,Ivermectin 12mg,0.0,5,8,1
2025-08-02,Levocetirizine 5mg,0.0,5,8,1
2025-08-02,Loperamide 2mg,0.0,5,8,1
2025-08-02,Losartan 50mg,0.0,5,8,1
2025-08-02,Metformin 500mg,0.0,5,8,1
2025-08-02,Montelukast 10mg,0.0,5,8,1
2025-08-02,Multivitamin Syrup,0.0,5,8,1
2025-08-02,N95 Mask,0.0,5,8,1
2025-08-02,Nicotine Patch,0.0,5,8,1
2025-08-02,ORS Sachet,0.0,5,8,1
2025-08-02,Omeprazole 20mg,0.0,5,8,1
2025-08-02,Pantoprazole 40mg,0.0,5,8,1
2025-08-02,Paracetamol 500mg,0.0,5,8,1
2025-08-02,Prednisolone 10mg,0.0,5,8,1
2025-08-02,Ranitidine 150mg,0.0,5,8,1
2025-08-02,Salbutamol Inhaler,0.0,5,8,1
2025-08-02,Surgical Gloves,5.0,5,8,1
2025-08-02,Tetanus Toxoid,0.0,5,8,1
2025-08-02,Thermometer,0.0,5,8,1
2025-08-02,Thyroxine 50mcg,0.0,5,8,1
2025-08-02,Vitamin C Tablets,0.0,5,8,1
2025-08-02,Volini Gel,0.0,5,8,1
2025-08-02,Zincovit,0.0,5,8,1
2025-08-03,Allegra 120mg,0.0,6,8,1
2025-08-03,Amlodipine 5mg,0.0,6,8,1
2025-08-03,Amoxicillin 250mg,0.0,6,8,1
2025-08-03,Atorvastatin 10mg,0.0,6,8,1
2025-08-03,Avil 25mg,0.0,6,8,1
2025-08-03,Azithromycin 500mg,0.0,6,8,1
2025-08-03,Bandage Roll,0.0,6,8,1
2025-08-03,Becosules,8.0,6,8,1
2025-08-03,Betadine Ointment,0.0,6,8,1
2025-08-03,Calpol 500mg,0.0,6,8,1
2025-08-03,Cetirizine 10mg,6.0,6,8,1
2025-08-03,Chlorpheniramine,0.0,6,8,1
2025-08-03,Ciprofloxacin 500mg,0.0,6,8,1
2025-08-03,Clotrimazole Cream,0.0,6,8,1
2025-08-03,Combiflam,12.0,6,8,1
2025-08-03,Crocin Advance,0.0,6,8,1
2025-08-03,Dexamethasone 4mg,0.0,6,8,1
2025-08-03,Digene,0.0,6,8,1
2025-08-03,Disprin,0.0,6,8,1
2025-08-03,Dolo 650mg,0.0,6,8,1
2025-08-03,Domperidone 10mg,0.0,6,8,1
2025-08-03,Erythromycin 250mg,9.0,6,8,1
2025-08-03,Glibenclamide 5mg,0.0,6,8,1
2025-08-03,Hand Sanitizer,9.0,6,8,1
2025-08-03,Hydroxychloroquine 200mg,0.0,6,8,1
2025-08-03,Ibuprofen 400mg,0.0,6,8,1
2025-08-03,Insulin 30/70,0.0,6,8,1
2025-08-03,Ivermectin 12mg,0.0,6,8,1
2025-08-03,Levocetirizine 5mg,0.0,6,8,1
2025-08-03,Loperamide 2mg,0.0,6,8,1
2025-08-03,Losartan 50mg,0.0,6,8,1
2025-08-03,Metformin 500mg,0.0,6,8,1
2025-08-03,Montelukast 10mg,0.0,6,8,1
2025-08-03,Multivitamin Syrup,0.0,6,8,1
2025-08-03,N95 Mask,0.0,6,8,1
2025-08-03,Nicotine Patch,0.0,6,8,1
2025-08-03,ORS Sachet,0.0,6,8,1
2025-08-03,Omeprazole 20mg,0.0,6,8,1
2025-08-03,Pantoprazole 40mg,6.0,6,8,1
2025-08-03,Paracetamol 500mg,0.0,6,8,1
2025-08-03,Prednisolone 10mg,0.0,6,8,1
2025-08-03,Ranitidine 150mg,0.0,6,8,1
2025-08-03,Salbutamol Inhaler,0.0,6,8,1
2025-08-03,Surgical Gloves,5.0,6,8,1
2025-08-03,Tetanus Toxoid,0.0,6,8,1
2025-08-03,Thermometer,0.0,6,8,1
2025-08-03,Thyroxine 50mcg,0.0,6,8,1
2025-08-03,Vitamin C Tablets,0.0,6,8,1
2025-08-03,Volini Gel,8.0,6,8,1
2025-08-03,Zincovit,7.0,6,8,1
2025-08-04,Allegra 120mg,0.0,0,8,0
2025-08-04,Amlodipine 5mg,0.0,0,8,0
2025-08-04,Amoxicillin 250mg,0.0,0,8,0
2025-08-04,Atorvastatin 10mg,0.0,0,8,0
2025-08-04,Avil 25mg,9.0,0,8,0
2025-08-04,Azithromycin 500mg,0.0,0,8,0
2025-08-04,Bandage Roll,0.0,0,8,0
2025-08-04,Becosules,0.0,0,8,0
2025-08-04,Betadine Ointment,0.0,0,8,0
2025-08-04,Calpol 500mg,0.0,0,8,0
2025-08-04,Cetirizine 10mg,0.0,0,8,0
2025-08-04,Chlorpheniramine,0.0,0,8,0
2025-08-04,Ciprofloxacin 500mg,6.0,0,8,0
2025-08-04,Clotrimazole Cream,0.0,0,8,0
2025-08-04,Combiflam,0.0,0,8,0
2025-08-04,Crocin Advance,0.0,0,8,0
2025-08-04,Dexamethasone 4mg,0.0,0,8,0
2025-08-04,Digene,0.0,0,8,0
2025-08-04,Disprin,0.0,0,8,0
2025-08-04,Dolo 650mg,0.0,0,8,0
2025-08-04,Domperidone 10mg,0.0,0,8,0
2025-08-04,Erythromycin 250mg,0.0,0,8,0
2025-08-04,Glibenclamide 5mg,0.0,0,8,0
2025-08-04,Hand Sanitizer,0.0,0,8,0
2025-08-04,Hydroxychloroquine 200mg,0.0,0,8,0
2025-08-04,Ibuprofen 400mg,0.0,0,8,0
2025-08-04,Insulin 30/70,0.0,0,8,0
2025-08-04,Ivermectin 12mg,8.0,0,8,0
2025-08-04,Levocetirizine 5mg,0.0,0,8,0
2025-08-04,Loperamide 2mg,0.0,0,8,0
2025-08-04,Losartan 50mg,0.0,0,8,0
2025-08-04,Metformin 500mg,0.0,0,8,0
2025-08-04,Montelukast 10mg,0.0,0,8,0
2025-08-04,Multivitamin Syrup,0.0,0,8,0
2025-08-04,N95 Mask,0.0,0,8,0
2025-08-04,Nicotine Patch,0.0,0,8,0
2025-08-04,ORS Sachet,0.0,0,8,0
2025-08-04,Omeprazole 20mg,0.0,0,8,0
2025-08-04,Pantoprazole 40mg,4.0,0,8,0
2025-08-04,Paracetamol 500mg,0.0,0,8,0
2025-08-04,Prednisolone 10mg,5.0,0,8,0
2025-08-04,Ranitidine 150mg,0.0,0,8,0
2025-08-04,Salbutamol Inhaler,0.0,0,8,0
2025-08-04,Surgical Gloves,8.0,0,8,0
2025-08-04,Tetanus Toxoid,0.0,0,8,0
2025-08-04,Thermometer,0.0,0,8,0
2025-08-04,Thyroxine 50mcg,0.0,0,8,0
2025-08-04,Vitamin C Tablets,9.0,0,8,0
2025-08-04,Volini Gel,0.0,0,8,0
2025-08-04,Zincovit,0.0,0,8,0
2025-08-05,Allegra 120mg,0.0,1,8,0
2025-08-05,Amlodipine 5mg,0.0,1,8,0
2025-08-05,Amoxicillin 250mg,0.0,1,8,0
2025-08-05,Atorvastatin 10mg,9.0,1,8,0
2025-08-05,Avil 25mg,0.0,1,8,0
2025-08-05,Azithromycin 500mg,0.0,1,8,0
2025-08-05,Bandage Roll,0.0,1,8,0
2025-08-05,Becosules,0.0,1,8,0
2025-08-05,Betadine Ointment,0.0,1,8,0
2025-08-05,Calpol 500mg,4.0,1,8,0
2025-08-05,Cetirizine 10mg,0.0,1,8,0
2025-08-05,Chlorpheniramine,0.0,1,8,0
2025-08-05,Ciprofloxacin 500mg,0.0,1,8,0
2025-08-05,Clotrimazole Cream,3.0,1,8,0
2025-08-05,Combiflam,9.0,1,8,0
2025-08-05,Crocin Advance,0.0,1,8,0
2025-08-05,Dexamethasone 4mg,0.0,1,8,0
2025-08-05,Digene,6.0,1,8,0
2025-08-05,Disprin,0.0,1,8,0
2025-08-05,Dolo 650mg,0.0,1,8,0
2025-08-05,Domperidone 10mg,0.0,1,8,0
2025-08-05,Erythromycin 250mg,0.0,1,8,0
2025-08-05,Glibenclamide 5mg,0.0,1,8,0
2025-08-05,Hand Sanitizer,0.0,1,8,0
2025-08-05,Hydroxychloroquine 200mg,0.0,1,8,0
2025-08-05,Ibuprofen 400mg,0.0,1,8,0
2025-08-05,Insulin 30/70,0.0,1,8,0
2025-08-05,Ivermectin 12mg,0.0,1,8,0
2025-08-05,Levocetirizine 5mg,0.0,1,8,0
2025-08-05,Loperamide 2mg,0.0,1,8,0
2025-08-05,Losartan 50mg,0.0,1,8,0
2025-08-05,Metformin 500mg,0.0,1,8,0
2025-08-05,Montelukast 10mg,0.0,1,8,0
2025-08-05,Multivitamin Syrup,0.0,1,8,0
2025-08-05,N95 Mask,0.0,1,8,0
2025-08-05,Nicotine Patch,8.0,1,8,0
2025-08-05,ORS Sachet,0.0,1,8,0
2025-08-05,Omeprazole 20mg,0.0,1,8,0
2025-08-05,Pantoprazole 40mg,0.0,1,8,0
2025-08-05,Paracetamol 500mg,0.0,1,8,0
2025-08-05,Prednisolone 10mg,0.0,1,8,0
2025-08-05,Ranitidine 150mg,10.0,1,8,0
2025-08-05,Salbutamol Inhaler,0.0,1,8,0
2025-08-05,Surgical Gloves,0.0,1,8,0
2025-08-05,Tetanus Toxoid,6.0,1,8,0
2025-08-05,Thermometer,0.0,1,8,0
2025-08-05,Thyroxine 50mcg,0.0,1,8,0
2025-08-05,Vitamin C Tablets,0.0,1,8,0
2025-08-05,Volini Gel,0.0,1,8,0
2025-08-05,Zincovit,0.0,1,8,0
2025-08-06,Allegra 120mg,0.0,2,8,0
2025-08-06,Amlodipine 5mg,0.0,2,8,0
2025-08-06,Amoxicillin 250mg,0.0,2,8,0
2025-08-06,Atorvastatin 10mg,0.0,2,8,0
2025-08-06,Avil 25mg,8.0,2,8,0
2025-08-06,Azithromycin 500mg,0.0,2,8,0
2025-08-06,Bandage Roll,0.0,2,8,0
2025-08-06,Becosules,0.0,2,8,0
2025-08-06,Betadine Ointment,0.0,2,8,0
2025-08-06,Calpol 500mg,0.0,2,8,0
2025-08-06,Cetirizine 10mg,0.0,2,8,0
2025-08-06,Chlorpheniramine,2.0,2,8,0
2025-08-06,Ciprofloxacin 500mg,0.0,2,8,0
2025-08-06,Clotrimazole Cream,0.0,2,8,0
2025-08-06,Combiflam,0.0,2,8,0
2025-08-06,Crocin Advance,0.0,2,8,0
2025-08-06,Dexamethasone 4mg,0.0,2,8,0
2025-08-06,Digene,0.0,2,8,0
2025-08-06,Disprin,6.0,2,8,0
2025-08-06,Dolo 650mg,0.0,2,8,0
2025-08-06,Domperidone 10mg,6.0,2,8,0
2025-08-06,Erythromycin 250mg,0.0,2,8,0
2025-08-06,Glibenclamide 5mg,0.0,2,8,0
2025-08-06,Hand Sanitizer,0.0,2,8,0
2025-08-06,Hydroxychloroquine 200mg,0.0,2,8,0
2025-08-06,Ibuprofen 400mg,0.0,2,8,0
2025-08-06,Insulin 30/70,0.0,2,8,0
2025-08-06,Ivermectin 12mg,0.0,2,8,0
2025-08-06,Levocetirizine 5mg,0.0,2,8,0
2025-08-06,Loperamide 2mg,0.0,2,8,0
2025-08-06,Losartan 50mg,0.0,2,8,0
2025-08-06,Metformin 500mg,0.0,2,8,0
2025-08-06,Montelukast 10mg,0.0,2,8,0
2025-08-06,Multivitamin Syrup,0.0,2,8,0
2025-08-06,N95 Mask,0.0,2,8,0
2025-08-06,Nicotine Patch,0.0,2,8,0
2025-08-06,ORS Sachet,0.0,2,8,0
2025-08-06,Omeprazole 20mg,0.0,2,8,0
2025-08-06,Pantoprazole 40mg,0.0,2,8,0
2025-08-06,Paracetamol 500mg,0.0,2,8,0
2025-08-06,Prednisolone 10mg,8.0,2,8,0
2025-08-06,Ranitidine 150mg,0.0,2,8,0
2025-08-06,Salbutamol Inhaler,0.0,2,8,0
2025-08-06,Surgical Gloves,0.0,2,8,0
2025-08-06,Tetanus Toxoid,0.0,2,8,0
2025-08-06,Thermometer,5.0,2,8,0
2025-08-06,Thyroxine 50mcg,7.0,2,8,0
2025-08-06,Vitamin C Tablets,0.0,2,8,0
2025-08-06,Volini Gel,0.0,2,8,0
2025-08-06,Zincovit,0.0,2,8,0
2025-08-07,Allegra 120mg,0.0,3,8,0
2025-08-07,Amlodipine 5mg,0.0,3,8,0
2025-08-07,Amoxicillin 250mg,0.0,3,8,0
2025-08-07,Atorvastatin 10mg,0.0,3,8,0
2025-08-07,Avil 25mg,0.0,3,8,0
2025-08-07,Azithromycin 500mg,2.0,3,8,0
2025-08-07,Bandage Roll,0.0,3,8,0
2025-08-07,Becosules,0.0,3,8,0
2025-08-07,Betadine Ointment,0.0,3,8,0
2025-08-07,Calpol 500mg,0.0,3,8,0
2025-08-07,Cetirizine 10mg,0.0,3,8,0
2025-08-07,Chlorpheniramine,0.0,3,8,0
2025-08-07,Ciprofloxacin 500mg,10.0,3,8,0
2025-08-07,Clotrimazole Cream,0.0,3,8,0
2025-08-07,Combiflam,0.0,3,8,0
2025-08-07,Crocin Advance,0.0,3,8,0
2025-08-07,Dexamethasone 4mg,0.0,3,8,0
2025-08-07,Digene,0.0,3,8,0
2025-08-07,Disprin,0.0,3,8,0
2025-08-07,Dolo 650mg,0.0,3,8,0
2025-08-07,Domperidone 10mg,0.0,3,8,0
2025-08-07,Erythromycin 250mg,0.0,3,8,0
2025-08-07,Glibenclamide 5mg,0.0,3,8,0
2025-08-07,Hand Sanitizer,10.0,3,8,0
2025-08-07,Hydroxychloroquine 200mg,0.0,3,8,0
2025-08-07,Ibuprofen 400mg,0.0,3,8,0
2025-08-07,Insulin 30/70,0.0,3,8,0
2025-08-07,Ivermectin 12mg,0.0,3,8,0
2025-08-07,Levocetirizine 5mg,0.0,3,8,0
2025-08-07,Loperamide 2mg,0.0,3,8,0
2025-08-07,Losartan 50mg,0.0,3,8,0
2025-08-07,Metformin 500mg,0.0,3,8,0
2025-08-07,Montelukast 10mg,0.0,3,8,0
2025-08-07,Multivitamin Syrup,0.0,3,8,0
2025-08-07,N95 Mask,0.0,3,8,0
2025-08-07,Nicotine Patch,0.0,3,8,0
2025-08-07,ORS Sachet,0.0,3,8,0
2025-08-07,Omeprazole 20mg,0.0,3,8,0
2025-08-07,Pantoprazole 40mg,9.0,3,8,0
2025-08-07,Paracetamol 500mg,0.0,3,8,0
2025-08-07,Prednisolone 10mg,0.0,3,8,0
2025-08-07,Ranitidine 150mg,0.0,3,8,0
2025-08-07,Salbutamol Inhaler,0.0,3,8,0
2025-08-07,Surgical Gloves,0.0,3,8,0
2025-08-07,Tetanus Toxoid,0.0,3,8,0
2025-08-07,Thermometer,0.0,3,8,0
2025-08-07,Thyroxine 50mcg,8.0,3,8,0
2025-08-07,Vitamin C Tablets,0.0,3,8,0
2025-08-07,Volini Gel,0.0,3,8,0
2025-08-07,Zincovit,0.0,3,8,0
2025-08-08,Allegra 120mg,0.0,4,8,0
2025-08-08,Amlodipine 5mg,0.0,4,8,0
2025-08-08,Amoxicillin 250mg,3.0,4,8,0
2025-08-08,Atorvastatin 10mg,0.0,4,8,0
2025-08-08,Avil 25mg,0.0,4,8,0
2025-08-08,Azithromycin 500mg,0.0,4,8,0
2025-08-08,Bandage Roll,13.0,4,8,0
2025-08-08,Becosules,0.0,4,8,0
2025-08-08,Betadine Ointment,0.0,4,8,0
2025-08-08,Calpol 500mg,0.0,4,8,0
2025-08-08,Cetirizine 10mg,0.0,4,8,0
2025-08-08,Chlorpheniramine,0.0,4,8,0
2025-08-08,Ciprofloxacin 500mg,0.0,4,8,0
2025-08-08,Clotrimazole Cream,15.0,4,8,0
2025-08-08,Combiflam,0.0,4,8,0
2025-08-08,Crocin Advance,0.0,4,8,0
2025-08-08,Dexamethasone 4mg,0.0,4,8,0
2025-08-08,Digene,0.0,4,8,0
2025-08-08,Disprin,0.0,4,8,0
2025-08-08,Dolo 650mg,0.0,4,8,0
2025-08-08,Domperidone 10mg,0.0,4,8,0
2025-08-08,Erythromycin 250mg,0.0,4,8,0
2025-08-08,Glibenclamide 5mg,0.0,4,8,0
2025-08-08,Hand Sanitizer,0.0,4,8,0
2025-08-08,Hydroxychloroquine 200mg,7.0,4,8,0
2025-08-08,Ibuprofen 400mg,0.0,4,8,0
2025-08-08,Insulin 30/70,0.0,4,8,0
2025-08-08,Ivermectin 12mg,0.0,4,8,0
2025-08-08,Levocetirizine 5mg,0.0,4,8,0
2025-08-08,Loperamide 2mg,0.0,4,8,0
2025-08-08,Losartan 50mg,6.0,4,8,0
2025-08-08,Metformin 500mg,0.0,4,8,0
2025-08-08,Montelukast 10mg,0.0,4,8,0
2025-08-08,Multivitamin Syrup,0.0,4,8,0
2025-08-08,N95 Mask,4.0,4,8,0
2025-08-08,Nicotine Patch,0.0,4,8,0
2025-08-08,ORS Sachet,0.0,4,8,0
2025-08-08,Omeprazole 20mg,0.0,4,8,0
2025-08-08,Pantoprazole 40mg,0.0,4,8,0
2025-08-08,Paracetamol 500mg,8.0,4,8,0
2025-08-08,Prednisolone 10mg,0.0,4,8,0
2025-08-08,Ranitidine 150mg,0.0,4,8,0
2025-08-08,Salbutamol Inhaler,0.0,4,8,0
2025-08-08,Surgical Gloves,0.0,4,8,0
2025-08-08,Tetanus Toxoid,0.0,4,8,0
2025-08-08,Thermometer,0.0,4,8,0
2025-08-08,Thyroxine 50mcg,0.0,4,8,0
2025-08-08,Vitamin C Tablets,0.0,4,8,0
2025-08-08,Volini Gel,0.0,4,8,0
2025-08-08,Zincovit,0.0,4,8,0
2025-08-09,Allegra 120mg,0.0,5,8,1
2025-08-09,Amlodipine 5mg,0.0,5,8,1
2025-08-09,Amoxicillin 250mg,0.0,5,8,1
2025-08-09,Atorvastatin 10mg,0.0,5,8,1
2025-08-09,Avil 25mg,0.0,5,8,1
2025-08-09,Azithromycin 500mg,0.0,5,8,1
2025-08-09,Bandage Roll,18.0,5,8,1
2025-08-09,Becosules,8.0,5,8,1
2025-08-09,Betadine Ointment,0.0,5,8,1
2025-08-09,Calpol 500mg,0.0,5,8,1
2025-08-09,Cetirizine 10mg,0.0,5,8,1
2025-08-09,Chlorpheniramine,8.0,5,8,1
2025-08-09,Ciprofloxacin 500mg,0.0,5,8,1
2025-08-09,Clotrimazole Cream,0.0,5,8,1
2025-08-09,Combiflam,0.0,5,8,1
2025-08-09,Crocin Advance,0.0,5,8,1
2025-08-09,Dexamethasone 4mg,7.0,5,8,1
2025-08-09,Digene,0.0,5,8,1
2025-08-09,Disprin,0.0,5,8,1
2025-08-09,Dolo 650mg,0.0,5,8,1
2025-08-09,Domperidone 10mg,0.0,5,8,1
2025-08-09,Erythromycin 250mg,0.0,5,8,1
2025-08-09,Glibenclamide 5mg,0.0,5,8,1
2025-08-09,Hand Sanitizer,0.0,5,8,1
2025-08-09,Hydroxychloroquine 200mg,0.0,5,8,1
2025-08-09,Ibuprofen 400mg,0.0,5,8,1
2025-08-09,Insulin 30/70,0.0,5,8,1
2025-08-09,Ivermectin 12mg,9.0,5,8,1
2025-08-09,Levocetirizine 5mg,0.0,5,8,1
2025-08-09,Loperamide 2mg,0.0,5,8,1
2025-08-09,Losartan 50mg,0.0,5,8,1
2025-08-09,Metformin 500mg,0.0,5,8,1
2025-08-09,Montelukast 10mg,0.0,5,8,1
2025-08-09,Multivitamin Syrup,0.0,5,8,1
2025-08-09,N95 Mask,0.0,5,8,1
2025-08-09,Nicotine Patch,0.0,5,8,1
2025-08-09,ORS Sachet,0.0,5,8,1
2025-08-09,Omeprazole 20mg,6.0,5,8,1
2025-08-09,Pantoprazole 40mg,0.0,5,8,1
2025-08-09,Paracetamol 500mg,0.0,5,8,1
2025-08-09,Prednisolone 10mg,0.0,5,8,1
2025-08-09,Ranitidine 150mg,0.0,5,8,1
2025-08-09,Salbutamol Inhaler,8.0,5,8,1
2025-08-09,Surgical Gloves,0.0,5,8,1
2025-08-09,Tetanus Toxoid,0.0,5,8,1
2025-08-09,Thermometer,0.0,5,8,1
2025-08-09,Thyroxine 50mcg,0.0,5,8,1
2025-08-09,Vitamin C Tablets,0.0,5,8,1
2025-08-09,Volini Gel,0.0,5,8,1
2025-08-09,Zincovit,0.0,5,8,1
2025-08-10,Allegra 120mg,0.0,6,8,1
2025-08-10,Amlodipine 5mg,0.0,6,8,1
2025-08-10,Amoxicillin 250mg,0.0,6,8,1
2025-08-10,Atorvastatin 10mg,0.0,6,8,1
2025-08-10,Avil 25mg,0.0,6,8,1
2025-08-10,Azithromycin 500mg,6.0,6,8,1
2025-08-10,Bandage Roll,0.0,6,8,1
2025-08-10,Becosules,0.0,6,8,1
2025-08-10,Betadine Ointment,0.0,6,8,1
2025-08-10,Calpol 500mg,0.0,6,8,1
2025-08-10,Cetirizine 10mg,0.0,6,8,1
2025-08-10,Chlorpheniramine,5.0,6,8,1
2025-08-10,Ciprofloxacin 500mg,0.0,6,8,1
2025-08-10,Clotrimazole Cream,0.0,6,8,1
2025-08-10,Combiflam,0.0,6,8,1
2025-08-10,Crocin Advance,0.0,6,8,1
2025-08-10,Dexamethasone 4mg,0.0,6,8,1
2025-08-10,Digene,8.0,6,8,1
2025-08-10,Disprin,0.0,6,8,1
2025-08-10,Dolo 650mg,0.0,6,8,1
2025-08-10,Domperidone 10mg,0.0,6,8,1
2025-08-10,Erythromycin 250mg,0.0,6,8,1
2025-08-10,Glibenclamide 5mg,9.0,6,8,1
2025-08-10,Hand Sanitizer,0.0,6,8,1
2025-08-10,Hydroxychloroquine 200mg,8.0,6,8,1
2025-08-10,Ibuprofen 400mg,0.0,6,8,1
2025-08-10,Insulin 30/70,0.0,6,8,1
2025-08-10,Ivermectin 12mg,0.0,6,8,1
2025-08-10,Levocetirizine 5mg,0.0,6,8,1
2025-08-10,Loperamide 2mg,0.0,6,8,1
2025-08-10,Losartan 50mg,0.0,6,8,1
2025-08-10,Metformin 500mg,0.0,6,8,1
2025-08-10,Montelukast 10mg,0.0,6,8,1
2025-08-10,Multivitamin Syrup,0.0,6,8,1
2025-08-10,N95 Mask,5.0,6,8,1
2025-08-10,Nicotine Patch,0.0,6,8,1
2025-08-10,ORS Sachet,10.0,6,8,1
2025-08-10,Omeprazole 20mg,0.0,6,8,1
2025-08-10,Pantoprazole 40mg,0.0,6,8,1
2025-08-10,Paracetamol 500mg,0.0,6,8,1
2025-08-10,Prednisolone 10mg,0.0,6,8,1
2025-08-10,Ranitidine 150mg,0.0,6,8,1
2025-08-10,Salbutamol Inhaler,6.0,6,8,1
2025-08-10,Surgical Gloves,0.0,6,8,1
2025-08-10,Tetanus Toxoid,0.0,6,8,1
2025-08-10,Thermometer,0.0,6,8,1
